3479|5826|Public
5|$|Inara's costumes reflect <b>her</b> <b>high</b> status, and {{are very}} {{feminine}} and attractive.|$|E
5|$|Kacey Clarke as Crystal Waters; {{a junior}} champ in {{swimming}} in <b>her</b> <b>high</b> school days, {{she came to}} Los Angeles to work as an actress {{and is one of}} the survivors.|$|E
5|$|Mariah {{included}} <b>her</b> <b>high</b> school sweetheart, Nick, in her video (seen {{riding in}} the seat behind her on the roller coaster in the yellow and black striped T-shirt).|$|E
25|$|She {{achieved}} <b>her</b> <b>highest</b> regional {{result in}} Picardy (25.03%, 266,041 votes), <b>her</b> <b>highest</b> departmental result in Vaucluse (27.03%, 84,585 votes), and <b>her</b> <b>highest</b> overseas result in Saint Pierre and Miquelon (15.81%, 416 votes).|$|R
50|$|<b>Her</b> <b>highest</b> singles ranking was No. 61, {{achieved}} on 5 October 2003. <b>Her</b> <b>highest</b> ranking doubles {{position was}} No. 54, achieved on 18 July 2005.|$|R
50|$|On 13 December 2010 {{she reached}} <b>her</b> <b>highest</b> WTA singles ranking of 158. 28 February 2011 she reached <b>her</b> <b>highest</b> WTA doubles ranking of 197.|$|R
5|$|While in Indonesia, McLeod {{was plagued}} by body image issues and {{developed}} an eating disorder. She was heavier than many girls at <b>her</b> <b>high</b> school, and would often skip meals and exercise more instead. Her family eventually hired a nutritionist to help.|$|E
5|$|Wood briefly {{attended}} Cary Elementary, {{a public}} school in Cary, North Carolina. She was subsequently home-schooled and received <b>her</b> <b>high</b> school diploma at age 15.|$|E
5|$|After <b>her</b> <b>high</b> school graduation, {{she planned}} to attend Alcorn State University, which {{did not have a}} women's {{basketball}} team. However, she was asked by Melvin Hemphill, the recruiter for coach Margaret Wade, who was restarting a collegiate women's team, if she would attend Delta State University in Cleveland, Mississippi. This was before Title IX, so there were no sports scholarships for women. She attended school on a combination of academic scholarships and work study funds.|$|E
50|$|On February 17, 2007, {{she reached}} <b>her</b> <b>highest</b> WTA singles ranking of 129. On April 9, 2007, she reached <b>her</b> <b>highest</b> WTA doubles ranking of 228.|$|R
50|$|On 12 June 2017, {{she reached}} <b>her</b> <b>highest</b> WTA singles ranking of 269. On 8 May 2017, she reached <b>her</b> <b>highest</b> WTA doubles ranking of 198.|$|R
50|$|On 16 February 2015, {{she reached}} <b>her</b> <b>highest</b> WTA singles ranking of 788. On 14 September 2015, she reached <b>her</b> <b>highest</b> WTA doubles ranking of 480.|$|R
